Posted On,BHK,Rent,Size,Floor,Area Type,Area Locality,City,Furnishing Status,Tenant Preferred,Bathroom,Point of Contact,property_id,temperature,humidity,description,feels_like,Rent_per_Sqft,Log_Rent,Is_Furnished,Monthly_Rental_Income,Est_Property_Value,Rent_Yield_Estimate,City_Median_Rent_Sqft,Investment_Label,Locality_Desirability_Score,City_Encoded
2022-05-25,2,16000,960,2 out of 4,Super Area,Porur,Chennai,Semi-Furnished,Bachelors/Family,2,Contact Owner,3135,30.48,67,few clouds,35.45,16.666666666666668,9.680406499268875,1,16000,6720000,2.857142857142857,16.216216216216218,1,6.0,4
2022-07-08,2,11000,1145,1 out of 3,Super Area,Ambattur,Chennai,Unfurnished,Bachelors/Family,2,Contact Owner,3136,30.48,67,few clouds,35.45,9.606986899563319,9.305741456739435,0,11000,8015000,1.6469120399251402,16.216216216216218,0,1.0,4
2022-05-29,2,10000,750,Ground out of 1,Carpet Area,Tambaram East,Chennai,Unfurnished,Family,2,Contact Owner,3137,30.48,67,few clouds,35.45,13.333333333333334,9.210440366976517,0,10000,5250000,2.2857142857142856,16.216216216216218,0,4.0,4
2022-06-16,1,8000,500,1 out of 1,Super Area,Sadasiva Nagar Madipakkam,Chennai,Unfurnished,Bachelors/Family,1,Contact Owner,3138,30.48,67,few clouds,35.45,16.0,8.987321812850125,0,8000,3500000,2.742857142857143,16.216216216216218,0,5.0,4
2022-06-29,2,13000,1000,Ground out of 3,Super Area,Medavakkam,Chennai,Unfurnished,Bachelors/Family,2,Contact Owner,3139,30.48,67,few clouds,35.45,13.0,9.472781556562168,0,13000,7000000,2.2285714285714286,16.216216216216218,0,3.0,4
2022-06-18,2,10000,780,2 out of 3,Super Area,Madipakkam,Chennai,Semi-Furnished,Bachelors/Family,2,Contact Owner,3140,30.48,67,few clouds,35.45,12.820512820512821,9.210440366976517,1,10000,5460000,2.197802197802198,16.216216216216218,0,3.0,4
2022-06-22,3,13000,900,1 out of 4,Super Area,Perambur,Chennai,Unfurnished,Bachelors/Family,1,Contact Owner,3141,30.48,67,few clouds,35.45,14.444444444444445,9.472781556562168,0,13000,6300000,2.4761904761904763,16.216216216216218,0,5.0,4
2022-06-25,2,35000,1000,1 out of 3,Super Area,"Adyar, Sardar Patel Road",Chennai,Furnished,Bachelors,2,Contact Agent,3142,30.48,67,few clouds,35.45,35.0,10.463131911491967,1,35000,7000000,6.0,16.216216216216218,1,10.0,4
2022-06-22,1,7000,680,1 out of 3,Super Area,"Kelambakkam, Old Mahabalipuram Road",Chennai,Unfurnished,Bachelors/Family,1,Contact Owner,3143,30.48,67,few clouds,35.45,10.294117647058824,8.853808274977197,0,7000,4760000,1.7647058823529411,16.216216216216218,0,2.0,4
2022-07-08,1,11000,579,3 out of 4,Super Area,New Kumaran Nagar,Chennai,Semi-Furnished,Bachelors/Family,1,Contact Owner,3144,30.48,67,few clouds,35.45,18.998272884283246,9.305741456739435,1,11000,4053000,3.2568467801628422,16.216216216216218,1,7.0,4
2022-05-16,2,12000,1000,Ground out of 2,Super Area,Tambaram Sanatorium,Chennai,Semi-Furnished,Bachelors/Family,2,Contact Owner,3145,30.48,67,few clouds,35.45,12.0,9.392745258631441,1,12000,7000000,2.057142857142857,16.216216216216218,0,3.0,4
2022-05-16,2,18000,860,2 out of 3,Super Area,Ashok Nagar,Chennai,Semi-Furnished,Bachelors/Family,2,Contact Owner,3146,30.48,67,few clouds,35.45,20.930232558139537,9.798182590890704,1,18000,6020000,3.5880398671096345,16.216216216216218,1,8.0,4
2022-07-02,1,6800,600,1 out of 3,Super Area,New Perungalathur,Chennai,Unfurnished,Bachelors/Family,1,Contact Owner,3147,30.48,67,few clouds,35.45,11.333333333333334,8.824824939175638,0,6800,4200000,1.9428571428571426,16.216216216216218,0,2.0,4
2022-05-16,1,5000,800,1 out of 1,Carpet Area,N G O nagar extn ponneri,Chennai,Unfurnished,Bachelors/Family,1,Contact Owner,3148,30.48,67,few clouds,35.45,6.25,8.517393171418904,0,5000,5600000,1.0714285714285714,16.216216216216218,0,1.0,4
2022-06-29,1,7500,600,1 out of 2,Super Area,"Perungalathur, Chennai Bypass Road",Chennai,Unfurnished,Bachelors/Family,1,Contact Owner,3149,30.48,67,few clouds,35.45,12.5,8.922791623969637,0,7500,4200000,2.142857142857143,16.216216216216218,0,3.0,4
2022-06-07,2,9000,600,1 out of 3,Super Area,Ayanavaram,Chennai,Furnished,Bachelors/Family,1,Contact Owner,3150,30.48,67,few clouds,35.45,15.0,9.105090961257085,1,9000,4200000,2.571428571428571,16.216216216216218,0,5.0,4
2022-06-29,2,23000,1100,1 out of 2,Carpet Area,Gopalapuram,Chennai,Unfurnished,Bachelors,2,Contact Agent,3151,30.48,67,few clouds,35.45,20.90909090909091,10.043292972227004,0,23000,7700000,3.5844155844155843,16.216216216216218,1,8.0,4
2022-05-26,2,10000,1030,1 out of 2,Carpet Area,Camp Road,Chennai,Semi-Furnished,Bachelors/Family,2,Contact Owner,3152,30.48,67,few clouds,35.45,9.70873786407767,9.210440366976517,1,10000,7210000,1.6643550624133148,16.216216216216218,0,1.0,4
2022-06-29,2,7500,750,Ground out of 2,Carpet Area,Oragadam,Chennai,Semi-Furnished,Bachelors/Family,1,Contact Owner,3153,30.48,67,few clouds,35.45,10.0,8.922791623969637,1,7500,5250000,1.7142857142857144,16.216216216216218,0,1.0,4
2022-06-27,3,14000,1600,Ground out of 2,Carpet Area,Mathur,Chennai,Furnished,Bachelors/Family,3,Contact Owner,3154,30.48,67,few clouds,35.45,8.75,9.546884034617925,1,14000,11200000,1.5,16.216216216216218,0,1.0,4
2022-07-08,2,11000,635,2 out of 2,Carpet Area,Mannivakkam,Chennai,Semi-Furnished,Bachelors,2,Contact Owner,3155,30.48,67,few clouds,35.45,17.322834645669293,9.305741456739435,1,11000,4445000,2.9696287964004497,16.216216216216218,1,6.0,4
2022-05-18,3,35000,1540,3 out of 4,Carpet Area,Ranganathapuram-Medavakkam,Chennai,Furnished,Bachelors,2,Contact Owner,3156,30.48,67,few clouds,35.45,22.727272727272727,10.463131911491967,1,35000,10780000,3.896103896103896,16.216216216216218,1,8.0,4
2022-06-29,2,12000,800,2 out of 2,Super Area,Chitlapakkam,Chennai,Unfurnished,Bachelors/Family,2,Contact Owner,3157,30.48,67,few clouds,35.45,15.0,9.392745258631441,0,12000,5600000,2.571428571428571,16.216216216216218,0,5.0,4
2022-06-17,3,25000,1700,2 out of 12,Carpet Area,"Padur, Old Mahabalipuram Road",Chennai,Semi-Furnished,Bachelors/Family,3,Contact Owner,3158,30.48,67,few clouds,35.45,14.705882352941176,10.12667110305036,1,25000,11900000,2.5210084033613445,16.216216216216218,0,5.0,4
2022-06-29,3,40000,1800,3 out of 5,Carpet Area,T Nagar,Chennai,Unfurnished,Bachelors,3,Contact Agent,3159,30.48,67,few clouds,35.45,22.22222222222222,10.596659732783579,0,40000,12600000,3.8095238095238098,16.216216216216218,1,8.0,4
2022-06-29,2,12000,570,Ground out of 2,Carpet Area,"Perungalathur, Chennai Bypass Road",Chennai,Unfurnished,Bachelors/Family,2,Contact Owner,3160,30.48,67,few clouds,35.45,21.05263157894737,9.392745258631441,0,12000,3990000,3.6090225563909777,16.216216216216218,1,8.0,4
2022-06-22,1,4500,600,Ground out of 3,Super Area,Kolathur,Chennai,Unfurnished,Bachelors/Family,1,Contact Owner,3161,30.48,67,few clouds,35.45,7.5,8.412054873292933,0,4500,4200000,1.2857142857142856,16.216216216216218,0,1.0,4
2022-05-29,2,24000,1100,2 out of 2,Super Area,Kodambakkam,Chennai,Unfurnished,Bachelors/Family,2,Contact Owner,3162,30.48,67,few clouds,35.45,21.818181818181817,10.085850775128717,0,24000,7700000,3.74025974025974,16.216216216216218,1,8.0,4
2022-05-20,2,40000,1150,2 out of 4,Super Area,Raja Annamalai Puram,Chennai,Furnished,Bachelors/Family,2,Contact Owner,3163,30.48,67,few clouds,35.45,34.78260869565217,10.596659732783579,1,40000,8050000,5.962732919254658,16.216216216216218,1,10.0,4
2022-07-08,4,100000,2500,16 out of 18,Carpet Area,Sholinganallur,Chennai,Unfurnished,Bachelors/Family,4,Contact Agent,3164,30.48,67,few clouds,35.45,40.0,11.51293546492023,0,100000,17500000,6.857142857142858,16.216216216216218,1,10.0,4
2022-05-20,4,55000,2400,1 out of 3,Carpet Area,Thiruvanmiyur,Chennai,Unfurnished,Bachelors/Family,4,Contact Agent,3165,30.48,67,few clouds,35.45,22.916666666666668,10.915106645867503,0,55000,16800000,3.9285714285714284,16.216216216216218,1,8.0,4
2022-06-11,2,12000,985,3 out of 17,Super Area,Oragadam Sriperumbudur,Chennai,Unfurnished,Bachelors/Family,2,Contact Owner,3166,30.48,67,few clouds,35.45,12.182741116751268,9.392745258631441,0,12000,6895000,2.0884699057287888,16.216216216216218,0,3.0,4
2022-07-06,3,47500,1920,6 out of 15,Super Area,Thoraipakkam,Chennai,Semi-Furnished,Family,3,Contact Agent,3167,30.48,67,few clouds,35.45,24.739583333333332,10.768506042432708,1,47500,13440000,4.241071428571429,16.216216216216218,1,9.0,4
2022-06-18,1,5000,350,Ground out of 1,Super Area,Kolathur,Chennai,Unfurnished,Bachelors/Family,1,Contact Owner,3168,30.48,67,few clouds,35.45,14.285714285714286,8.517393171418904,0,5000,2450000,2.4489795918367347,16.216216216216218,0,4.0,4
2022-07-05,3,50000,1600,2 out of 3,Carpet Area,"Adyar, Sardar Patel Road",Chennai,Semi-Furnished,Bachelors,3,Contact Agent,3169,30.48,67,few clouds,35.45,31.25,10.819798284210286,1,50000,11200000,5.357142857142857,16.216216216216218,1,10.0,4
2022-06-14,2,7500,850,2 out of 2,Super Area,Kolapakkam - Vandalur-Kelambakkam Road,Chennai,Semi-Furnished,Bachelors,2,Contact Owner,3170,30.48,67,few clouds,35.45,8.823529411764707,8.922791623969637,1,7500,5950000,1.5126050420168067,16.216216216216218,0,1.0,4
2022-06-22,2,20000,894,4 out of 4,Super Area,Tiruvenkadam Nagar,Chennai,Semi-Furnished,Bachelors/Family,2,Contact Owner,3171,30.48,67,few clouds,35.45,22.371364653243848,9.90353755128617,1,20000,6258000,3.8350910834132312,16.216216216216218,1,8.0,4
2022-06-14,1,8000,400,Upper Basement out of 2,Carpet Area,"Venkateshwara Nagar, Ramapuram, PH Road",Chennai,Unfurnished,Bachelors/Family,1,Contact Owner,3172,30.48,67,few clouds,35.45,20.0,8.987321812850125,0,8000,2800000,3.428571428571429,16.216216216216218,1,7.0,4
2022-06-12,3,16500,1850,1 out of 1,Super Area,"Nemilichery, Chromepet",Chennai,Unfurnished,Bachelors,3,Contact Owner,3173,30.48,67,few clouds,35.45,8.91891891891892,9.711176264112805,0,16500,12950000,1.5289575289575288,16.216216216216218,0,1.0,4
2022-06-29,1,6500,600,Ground out of 2,Super Area,Perambur,Chennai,Semi-Furnished,Bachelors/Family,1,Contact Owner,3174,30.48,67,few clouds,35.45,10.833333333333334,8.77971129020447,1,6500,4200000,1.8571428571428572,16.216216216216218,0,2.0,4
2022-06-14,2,16000,1000,1 out of 3,Super Area,Kodambakkam,Chennai,Semi-Furnished,Bachelors/Family,2,Contact Owner,3175,30.48,67,few clouds,35.45,16.0,9.680406499268875,1,16000,7000000,2.742857142857143,16.216216216216218,0,5.0,4
2022-05-29,2,18000,1375,1 out of 1,Carpet Area,"Central Bank Colony, Chromepet",Chennai,Furnished,Family,1,Contact Owner,3176,30.48,67,few clouds,35.45,13.090909090909092,9.798182590890704,1,18000,9625000,2.2441558441558445,16.216216216216218,0,3.0,4
2022-06-29,3,12000,900,Ground out of 2,Super Area,Anakaputhur,Chennai,Semi-Furnished,Bachelors/Family,2,Contact Owner,3177,30.48,67,few clouds,35.45,13.333333333333334,9.392745258631441,1,12000,6300000,2.2857142857142856,16.216216216216218,0,4.0,4
2022-05-28,2,15000,600,8 out of 18,Carpet Area,villvam towers tnhb colony,Chennai,Unfurnished,Bachelors,2,Contact Owner,3178,30.48,67,few clouds,35.45,25.0,9.61587214452889,0,15000,4200000,4.285714285714286,16.216216216216218,1,9.0,4
2022-07-06,2,30000,1200,3 out of 3,Carpet Area,Mandaiveli,Chennai,Semi-Furnished,Bachelors/Family,2,Contact Agent,3179,30.48,67,few clouds,35.45,25.0,10.308985993422082,1,30000,8400000,4.285714285714286,16.216216216216218,1,9.0,4
2022-06-15,2,7000,700,Ground out of 2,Super Area,Tambaram East,Chennai,Unfurnished,Bachelors/Family,2,Contact Owner,3180,30.48,67,few clouds,35.45,10.0,8.853808274977197,0,7000,4900000,1.7142857142857144,16.216216216216218,0,1.0,4
2022-06-29,1,12000,550,Ground out of 3,Super Area,"Purasawalkam, PH Road",Chennai,Unfurnished,Bachelors/Family,1,Contact Owner,3181,30.48,67,few clouds,35.45,21.818181818181817,9.392745258631441,0,12000,3850000,3.74025974025974,16.216216216216218,1,8.0,4
2022-05-15,1,8000,700,1 out of 2,Super Area,Velachery,Chennai,Unfurnished,Bachelors/Family,2,Contact Owner,3182,30.48,67,few clouds,35.45,11.428571428571429,8.987321812850125,0,8000,4900000,1.9591836734693877,16.216216216216218,0,2.0,4
2022-06-01,2,10000,1200,1 out of 1,Super Area,"Tambaram, GST Road",Chennai,Unfurnished,Bachelors/Family,2,Contact Owner,3183,30.48,67,few clouds,35.45,8.333333333333334,9.210440366976517,0,10000,8400000,1.4285714285714286,16.216216216216218,0,1.0,4
2022-06-02,2,14000,717,1 out of 3,Super Area,Sholinganallur,Chennai,Semi-Furnished,Bachelors/Family,2,Contact Owner,3184,30.48,67,few clouds,35.45,19.525801952580196,9.546884034617925,1,14000,5019000,3.3472803347280333,16.216216216216218,1,7.0,4
2022-06-10,2,15000,750,1 out of 2,Carpet Area,YES YES SARAS,Chennai,Unfurnished,Bachelors,2,Contact Owner,3185,30.48,67,few clouds,35.45,20.0,9.61587214452889,0,15000,5250000,3.428571428571429,16.216216216216218,1,7.0,4
2022-07-02,2,15000,900,1 out of 3,Super Area,"Purasawalkam, PH Road",Chennai,Unfurnished,Bachelors/Family,2,Contact Owner,3186,30.48,67,few clouds,35.45,16.666666666666668,9.61587214452889,0,15000,6300000,2.857142857142857,16.216216216216218,1,6.0,4
2022-05-20,2,13000,660,Ground out of 2,Carpet Area,Virugambakkam,Chennai,Semi-Furnished,Family,2,Contact Agent,3187,30.48,67,few clouds,35.45,19.696969696969695,9.472781556562168,1,13000,4620000,3.3766233766233764,16.216216216216218,1,7.0,4
2022-06-03,1,10000,675,2 out of 2,Super Area,Perambur,Chennai,Unfurnished,Bachelors/Family,1,Contact Owner,3188,30.48,67,few clouds,35.45,14.814814814814815,9.210440366976517,0,10000,4725000,2.5396825396825395,16.216216216216218,0,5.0,4
2022-05-12,2,15000,700,1 out of 2,Super Area,Thirumullaivoyal,Chennai,Semi-Furnished,Bachelors/Family,2,Contact Owner,3189,30.48,67,few clouds,35.45,21.428571428571427,9.61587214452889,1,15000,4900000,3.6734693877551026,16.216216216216218,1,8.0,4
2022-05-31,1,9000,700,1 out of 2,Carpet Area,Sivalingapuram,Chennai,Semi-Furnished,Family,1,Contact Owner,3190,30.48,67,few clouds,35.45,12.857142857142858,9.105090961257085,1,9000,4900000,2.2040816326530615,16.216216216216218,0,3.0,4
2022-05-12,3,7000,900,1 out of 2,Super Area,Ayappakkam,Chennai,Unfurnished,Bachelors/Family,2,Contact Owner,3191,30.48,67,few clouds,35.45,7.777777777777778,8.853808274977197,0,7000,6300000,1.3333333333333335,16.216216216216218,0,1.0,4
2022-06-02,4,75000,2200,2 out of 3,Super Area,2nd Main Road,Chennai,Semi-Furnished,Family,5,Contact Owner,3192,30.48,67,few clouds,35.45,34.09090909090909,11.225256725762893,1,75000,15400000,5.844155844155844,16.216216216216218,1,10.0,4
2022-07-08,2,35000,1020,1 out of 2,Carpet Area,"Gowrivakkam, Sembakkam",Chennai,Furnished,Bachelors/Family,2,Contact Owner,3193,30.48,67,few clouds,35.45,34.31372549019608,10.463131911491967,1,35000,7140000,5.88235294117647,16.216216216216218,1,10.0,4
2022-06-05,1,10000,800,Ground out of 3,Super Area,Navalur,Chennai,Semi-Furnished,Bachelors/Family,1,Contact Owner,3194,30.48,67,few clouds,35.45,12.5,9.210440366976517,1,10000,5600000,2.142857142857143,16.216216216216218,0,3.0,4
2022-06-29,3,15000,1070,1 out of 3,Super Area,Medavakkam,Chennai,Unfurnished,Family,2,Contact Owner,3195,30.48,67,few clouds,35.45,14.018691588785046,9.61587214452889,0,15000,7490000,2.403204272363151,16.216216216216218,0,4.0,4
2022-06-25,4,100000,3000,1 out of 1,Carpet Area,"Palavakkam, E Coast Road",Chennai,Unfurnished,Bachelors,4,Contact Agent,3196,30.48,67,few clouds,35.45,33.333333333333336,11.51293546492023,0,100000,21000000,5.714285714285714,16.216216216216218,1,10.0,4
2022-04-29,2,13000,800,Ground out of 1,Carpet Area,Porur,Chennai,Semi-Furnished,Bachelors,1,Contact Owner,3197,30.48,67,few clouds,35.45,16.25,9.472781556562168,1,13000,5600000,2.7857142857142856,16.216216216216218,1,6.0,4
2022-06-29,2,15000,1000,Ground out of 4,Super Area,Anna Nagar West Extension,Chennai,Semi-Furnished,Family,2,Contact Owner,3198,30.48,67,few clouds,35.45,15.0,9.61587214452889,1,15000,7000000,2.571428571428571,16.216216216216218,0,5.0,4
2022-06-14,1,9000,500,Ground out of 3,Super Area,KK Nagar,Chennai,Semi-Furnished,Bachelors/Family,1,Contact Owner,3199,30.48,67,few clouds,35.45,18.0,9.105090961257085,1,9000,3500000,3.085714285714286,16.216216216216218,1,6.0,4
2022-05-16,2,10000,600,1 out of 1,Super Area,Pammal,Chennai,Unfurnished,Bachelors/Family,1,Contact Owner,3200,30.48,67,few clouds,35.45,16.666666666666668,9.210440366976517,0,10000,4200000,2.857142857142857,16.216216216216218,1,6.0,4
2022-06-29,2,19000,1500,Ground out of 1,Super Area,Porur,Chennai,Semi-Furnished,Bachelors/Family,2,Contact Owner,3201,30.48,67,few clouds,35.45,12.666666666666666,9.852246888342531,1,19000,10500000,2.1714285714285713,16.216216216216218,0,3.0,4
2022-05-19,2,9500,700,Ground out of 2,Carpet Area,"Kelambakkam, Old Mahabalipuram Road",Chennai,Unfurnished,Bachelors/Family,1,Contact Owner,3202,30.48,67,few clouds,35.45,13.571428571428571,9.15915233520675,0,9500,4900000,2.3265306122448983,16.216216216216218,0,4.0,4
2022-05-06,1,6500,700,2 out of 3,Super Area,Ayappakkam,Chennai,Unfurnished,Bachelors/Family,1,Contact Owner,3203,30.48,67,few clouds,35.45,9.285714285714286,8.77971129020447,0,6500,4900000,1.5918367346938775,16.216216216216218,0,1.0,4
2022-07-06,2,14000,890,2 out of 2,Super Area,"Valasaravakkam, Arcot Road",Chennai,Unfurnished,Family,2,Contact Owner,3204,30.48,67,few clouds,35.45,15.730337078651685,9.546884034617925,0,14000,6230000,2.696629213483146,16.216216216216218,0,5.0,4
2022-06-29,2,15000,900,1 out of 2,Super Area,Velachery,Chennai,Unfurnished,Bachelors/Family,2,Contact Owner,3205,30.48,67,few clouds,35.45,16.666666666666668,9.61587214452889,0,15000,6300000,2.857142857142857,16.216216216216218,1,6.0,4
2022-07-06,1,8000,580,1 out of 2,Super Area,Selaiyur,Chennai,Unfurnished,Bachelors/Family,2,Contact Owner,3206,30.48,67,few clouds,35.45,13.793103448275861,8.987321812850125,0,8000,4060000,2.3645320197044337,16.216216216216218,0,4.0,4
2022-05-06,3,17000,1480,3 out of 4,Super Area,Perumbakkam,Chennai,Furnished,Bachelors/Family,2,Contact Owner,3207,30.48,67,few clouds,35.45,11.486486486486486,9.741027444837728,1,17000,10360000,1.9691119691119692,16.216216216216218,0,2.0,4
2022-07-06,3,46000,1700,15 out of 18,Super Area,Thoraipakkam,Chennai,Semi-Furnished,Bachelors/Family,3,Contact Agent,3208,30.48,67,few clouds,35.45,27.058823529411764,10.736418414365376,1,46000,11900000,4.638655462184874,16.216216216216218,1,9.0,4
2022-07-10,3,49000,1700,7 out of 15,Carpet Area,Sholinganallur,Chennai,Furnished,Bachelors,3,Contact Agent,3209,30.48,67,few clouds,35.45,28.823529411764707,10.799595985047786,1,49000,11900000,4.941176470588235,16.216216216216218,1,9.0,4
2022-05-16,4,65000,2000,3 out of 4,Carpet Area,"Adyar, Sardar Patel Road",Chennai,Semi-Furnished,Bachelors,3,Contact Agent,3210,30.48,67,few clouds,35.45,32.5,11.082157933374816,1,65000,14000000,5.571428571428571,16.216216216216218,1,10.0,4
2022-06-29,2,16000,1700,1 out of 2,Super Area,Pallikaranai,Chennai,Unfurnished,Bachelors/Family,2,Contact Owner,3211,30.48,67,few clouds,35.45,9.411764705882353,9.680406499268875,0,16000,11900000,1.6134453781512605,16.216216216216218,0,1.0,4
2022-07-08,2,9000,800,Ground out of 1,Carpet Area,Medavakkam,Chennai,Semi-Furnished,Bachelors/Family,2,Contact Owner,3212,30.48,67,few clouds,35.45,11.25,9.105090961257085,1,9000,5600000,1.9285714285714284,16.216216216216218,0,2.0,4
2022-06-18,2,16000,1400,2 out of 2,Carpet Area,Madipakkam,Chennai,Semi-Furnished,Bachelors,3,Contact Owner,3213,30.48,67,few clouds,35.45,11.428571428571429,9.680406499268875,1,16000,9800000,1.9591836734693877,16.216216216216218,0,2.0,4
2022-05-20,2,12000,900,Ground out of 3,Super Area,"Perungalathur, Chennai Bypass Road",Chennai,Semi-Furnished,Bachelors/Family,2,Contact Owner,3214,30.48,67,few clouds,35.45,13.333333333333334,9.392745258631441,1,12000,6300000,2.2857142857142856,16.216216216216218,0,4.0,4
2022-06-25,3,13500,1002,2 out of 3,Super Area,Mangadu,Chennai,Furnished,Bachelors/Family,2,Contact Owner,3215,30.48,67,few clouds,35.45,13.47305389221557,9.510519035757246,1,13500,7014000,2.309666381522669,16.216216216216218,0,4.0,4
2022-06-29,2,12000,850,1 out of 2,Carpet Area,Prashant Collony Extension,Chennai,Semi-Furnished,Bachelors/Family,2,Contact Owner,3216,30.48,67,few clouds,35.45,14.117647058823529,9.392745258631441,1,12000,5950000,2.4201680672268906,16.216216216216218,0,4.0,4
2022-06-25,2,11000,805,Ground out of 3,Super Area,"Madhavaram, Guntur Chennai Highway",Chennai,Unfurnished,Bachelors/Family,2,Contact Owner,3217,30.48,67,few clouds,35.45,13.664596273291925,9.305741456739435,0,11000,5635000,2.3425022182786157,16.216216216216218,0,4.0,4
